,type,country,sex_,species_,fatal_(y/n),date,new_sex,new_type,year,age,new_age
5296,Unprovoked,usa,M,white_shark,Y,06-Jul-1916,M,Unprovoked,1916.0,25.2,27.32915451895044
5297,Unprovoked,usa,M,white_shark,Y,01-Jul-1916,M,Unprovoked,1916.0,24.0,24.0
5298,Unprovoked,usa,M,unspecified,N,30-Jun-1916,M,Unprovoked,1916.0,10.0,10.0
5299,Unprovoked,atlantic ocean,M,unspecified,Y,Reported 24-Jun-1916,M,Unprovoked,1916.0,25.2,27.32915451895044
5300,Provoked,usa,M,unspecified,N,23-Jun-1916,M,Provoked,1916.0,26.0,26.0
5301,Unprovoked,australia,M,unspecified,Y,Reported 25-Apr-1916,M,Unprovoked,1916.0,25.2,27.32915451895044
5302,Unprovoked,australia,M,unspecified,Y,03-Apr-1916,M,Unprovoked,1916.0,17.0,17.0
5303,Unprovoked,australia,M,unspecified,N,19-Mar-1916,M,Unprovoked,1916.0,25.2,27.32915451895044
5304,Unprovoked,australia,M,unspecified,N,Reported 09-Dec-1915,M,Unprovoked,1915.0,25.2,27.32915451895044
5305,Unprovoked,australia,M,unspecified,N,10-Nov-1915,M,Unprovoked,1915.0,10.0,10.0
5306,Unprovoked,australia,M,unspecified,N,08-Nov-1914,M,Unprovoked,1915.0,25.2,27.32915451895044
5307,Unprovoked,usa,M,unspecified,N,03-Aug-1915,M,Unprovoked,1915.0,25.2,27.32915451895044
5308,Unprovoked,mexico,M,unspecified,Y,Reported 06-Jul-1915,M,Unprovoked,1915.0,25.2,27.32915451895044
5309,Invalid,egypt,M,unspecified,,Reported 15-May-1915,M,Invalid,1915.0,25.2,27.32915451895044
5310,Unprovoked,australia,M,unspecified,N,29-Mar-1915,M,Unprovoked,1915.0,25.2,27.32915451895044
5311,Unprovoked,australia,M,unspecified,N,06-Feb-1915,M,Unprovoked,1915.0,25.2,27.32915451895044
5312,Invalid,new zealand,M,unspecified,,13-Jan-1915,M,Invalid,1915.0,25.2,27.32915451895044
5313,Unprovoked,australia,M,unspecified,Y,01-Jan-1915,M,Unprovoked,1915.0,17.0,17.0
5314,Invalid,usa,M,white_shark,,Ca. 1915,M,Invalid,1915.0,25.2,27.32915451895044
5315,Unprovoked,australia,M,unspecified,N,Reported 04-Dec-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5316,Sea Disaster,samoa,F,unspecified,N,17-Oct-1914,F,Sea Disaster,1914.0,25.2,27.32915451895044
5317,Unprovoked,jamaica,M,unspecified,Y,Reported 26-Sep-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5318,Unprovoked,usa,M,unspecified,Y,09-Sep-1914,M,Unprovoked,1914.0,17.0,17.0
5319,Unprovoked,croatia,F,unspecified,N,Reported 15-Jul-1914,F,Unprovoked,1914.0,25.2,27.32915451895044
5320,Provoked,usa,M,unspecified,N,Reported 09-Jul-1914,M,Provoked,1914.0,25.2,27.32915451895044
5321,Unprovoked,croatia,M,unspecified,N,07-Jul-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5322,Boating,montenegro,M,unspecified,N,13-Jun-1914,M,Boating,1914.0,25.2,27.32915451895044
5323,Unprovoked,australia,M,unspecified,Y,10-Jun-1914,M,Unprovoked,1914.0,43.0,43.0
5324,Sea Disaster,new caledonia,M,unspecified,Y,31-May-1914,M,Sea Disaster,1914.0,25.2,27.32915451895044
5325,Provoked,usa,F,unspecified,N,14-May-1914,F,Provoked,1914.0,25.2,27.32915451895044
5326,Invalid,usa,M,unspecified,,Reported 14-Mar-1914,M,Invalid,1914.0,25.2,27.32915451895044
5327,Sea Disaster,guyana,M,unspecified,Y,Reported 10-Mar-1914,M,Sea Disaster,1914.0,25.2,27.32915451895044
5328,Unprovoked,usa,M,unspecified,Y,03-Mar-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5329,Unprovoked,australia,M,tiger_shark,N,Reported 09-Feb-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5330,Unprovoked,australia,M,unspecified,N,  03-Feb-1914,M,Unprovoked,1914.0,25.2,27.32915451895044
5331,Unprovoked,australia,F,unspecified,N,Reported 17-Jan-1914,F,Unprovoked,1914.0,25.2,27.32915451895044
5332,Unprovoked,south africa,F,unspecified,UNKNOWN,1914,F,Unprovoked,1914.0,25.2,27.32915451895044
5333,Provoked,usa,,unspecified,N,Reported 30-Dec-1913,M,Provoked,1913.0,25.2,27.32915451895044
5334,Sea Disaster,cuba,M,unspecified,Y,Reported 26-Dec-1913,M,Sea Disaster,1913.0,25.2,27.32915451895044
5335,Unprovoked,nigeria,M,unspecified,Y,27-Nov-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5336,Unprovoked,australia,M,unspecified,N,21-Nov-1913,M,Unprovoked,1913.0,12.0,12.0
5337,Unprovoked,usa,M,unspecified,N,21-Sep-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5338,Provoked,croatia,M,unspecified,N,03-Sep-1913,M,Provoked,1913.0,25.2,27.32915451895044
5339,Invalid,usa,M,unspecified,,Reported 27-Aug-1913,M,Invalid,1913.0,25.2,27.32915451895044
5340,Invalid,italy,,unspecified,,26-Aug-1913,M,Invalid,1913.0,25.2,27.32915451895044
5341,Unprovoked,usa,M,unspecified,Y,12-July-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5342,Unprovoked,costa rica,M,unspecified,Y,Reported 10-Jul-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5343,Provoked,usa,M,unspecified,N,21-May-1913,M,Provoked,1913.0,25.2,27.32915451895044
5344,Provoked,australia,M,unspecified,N,02-May-1913,M,Provoked,1913.0,25.2,27.32915451895044
5345,Unprovoked,samoa,M,unspecified,N,27-Mar-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5346,Unprovoked,australia,M,tiger_shark,N,Jan-1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5347,Unprovoked,reunion,M,unspecified,Y,1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5349,Unprovoked,australia,M,unspecified,N,1913,M,Unprovoked,1913.0,25.2,27.32915451895044
5350,Sea Disaster,philippines,F,unspecified,Y,Reported 30-Nov-1912,F,Sea Disaster,1912.0,19.0,19.0
5351,Unprovoked,usa,M,unspecified,Y,30-Aug-1912,M,Unprovoked,1912.0,12.0,12.0
5352,Unprovoked,usa,M,unspecified,N,23-Jul-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5353,Unprovoked,solomon islands,M,unspecified,Y,Reported 06-Jul-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5354,Invalid,south africa,M,unspecified,,04-May-1912,M,Invalid,1912.0,25.0,27.32915451895044
5355,Unprovoked,new zealand,M,unspecified,N,18-Mar-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5356,Provoked,australia,M,unspecified,N,22-Feb-1912,M,Provoked,1912.0,25.0,27.32915451895044
5357,Unprovoked,australia,M,unspecified,N,19-Feb-1912,M,Unprovoked,1912.0,18.0,18.0
5358,Unprovoked,new caledonia,M,unspecified,N,03-Feb-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5359,Unprovoked,australia,M,unspecified,Y,26-Jan-1912,M,Unprovoked,1912.0,21.0,21.0
5360,Unprovoked,fiji,M,unspecified,Y,Reported 13-Jan-1912,M,Unprovoked,1912.0,7.0,7.0
5361,Unprovoked,australia,M,unspecified,N,06-Jan-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5362,Unprovoked,australia,M,unspecified,Y,01-Jan-1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5363,Unprovoked,spain,M,white_shark,Y,1912,M,Unprovoked,1912.0,25.0,27.32915451895044
5364,Invalid,usa,M,unspecified,,08-Nov-1911,M,Invalid,1911.0,24.6,27.32915451895044
5365,Unprovoked,usa,M,unspecified,Y,26-Oct-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5366,Unprovoked,australia,M,unspecified,N,25-Oct-1911,M,Unprovoked,1911.0,23.0,23.0
5367,Unprovoked,usa,M,unspecified,Y,23-Sep-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5368,Unprovoked,usa,M,unspecified,Y,20-Sep-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5369,Unprovoked,usa,M,unspecified,N,17-Sep-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5370,Unprovoked,spain,M,unspecified,Y,Reported 31-Jul-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5371,Provoked,usa,M,unspecified,N,Reported 16-Jul-1911,M,Provoked,1911.0,24.6,27.32915451895044
5372,Unprovoked,south africa,M,unspecified,Y,09-May-1911,M,Unprovoked,1911.0,64.0,64.0
5373,Provoked,usa,M,unspecified,N,Reported 01-May-1911,M,Provoked,1911.0,24.6,27.32915451895044
5374,Unprovoked,south africa,M,unspecified,Y,01-May-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5375,Boating,new zealand,,unspecified,N,Reported 08-Apr-1911,M,Boating,1911.0,24.6,27.32915451895044
5376,Unprovoked,australia,M,unspecified,Y,Reported 29-Mar-1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5377,Sea Disaster,australia,M,unspecified,N,04-Jan-1911,M,Sea Disaster,1911.0,22.0,22.0
5378,Unprovoked,usa,M,unspecified,N,1911,M,Unprovoked,1911.0,24.6,27.32915451895044
5379,Unprovoked,new zealand,M,unspecified,Y,Ca. 1911,M,Unprovoked,1911.0,50.0,50.0
5380,Invalid,croatia,M,unspecified,,Reported 25-Dec-1910,M,Invalid,1910.0,26.4,27.32915451895044
5381,Sea Disaster,australia,M,unspecified,Y,Reported 23-Dec-1910,M,Sea Disaster,1910.0,26.4,27.32915451895044
5382,Provoked,north atlantic ocean,M,unspecified,N,28-Nov-1910,M,Provoked,1910.0,26.4,27.32915451895044
5383,Unprovoked,australia,M,unspecified,N,24-Nov-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5384,Unprovoked,mexico,M,unspecified,N,Reported 25-Jun-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5385,Sea Disaster,mozambique,,unspecified,Y,Reported 08-Jun-1910,M,Sea Disaster,1910.0,26.4,27.32915451895044
5386,Invalid,usa,M,unspecified,,Reported 16-May-1910,M,Invalid,1910.0,26.4,27.32915451895044
5387,Unprovoked,panama,M,unspecified,Y,31-Mar-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5388,Unprovoked,new zealand,M,unspecified,N,08-Mar-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5389,Invalid,usa,M,unspecified,,Mar-1910,M,Invalid,1910.0,26.4,27.32915451895044
5390,Unprovoked,australia,M,unspecified,N,  16-Feb-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5391,Unprovoked,australia,M,unspecified,Y,26-Jan-1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5392,Invalid,usa,M,unspecified,,1910,M,Invalid,1910.0,26.4,27.32915451895044
5393,Unprovoked,philippines,M,unspecified,UNKNOWN,1910,M,Unprovoked,1910.0,26.4,27.32915451895044
5394,Unprovoked,usa,M,unspecified,N,Reported 26-Nov-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5395,Unprovoked,australia,M,unspecified,Y,Reported 15-Dec-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5396,Provoked,australia,M,unspecified,N,05-Dec-1909,M,Provoked,1909.0,28.0,27.32915451895044
5397,Sea Disaster,indonesia,,unspecified,Y,14-Nov-1909 to 19-Nov-1909,M,Sea Disaster,1909.0,28.0,27.32915451895044
5398,Provoked,usa,M,unspecified,N,Reported 04-Sep-1909,M,Provoked,1909.0,28.0,27.32915451895044
5399,Unprovoked,usa,M,unspecified,Y,13-Aug-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5400,Unprovoked,usa,M,unspecified,N,24-Jul-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5401,Unprovoked,usa,M,unspecified,N,15-Jul-1909,M,Unprovoked,1909.0,16.0,16.0
5402,Unprovoked,mexico,F,unspecified,Y,Reported 26-Jun-1909,F,Unprovoked,1909.0,28.0,27.32915451895044
5403,Unprovoked,south africa,M,unspecified,Y,26-Jun-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5404,Sea Disaster,australia,M,unspecified,Y,18-Jun-1909,M,Sea Disaster,1909.0,28.0,27.32915451895044
5405,Provoked,spain,M,unspecified,N,Reported 27-Apr-1909,M,Provoked,1909.0,28.0,27.32915451895044
5406,Invalid,usa,F,unspecified,,10-Apr-1909,F,Invalid,1909.0,19.0,19.0
5407,Unprovoked,tunisia,M,unspecified,Y,Reported 09-Apr-1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5408,Sea Disaster,south africa,F,unspecified,Y,06-Mar-1909,F,Sea Disaster,1909.0,28.0,27.32915451895044
5409,Invalid,,M,unspecified,,17-Jan-1909,M,Invalid,1909.0,36.0,36.0
5410,Invalid,italy,,unspecified,,Jan-1909,M,Invalid,1909.0,28.0,27.32915451895044
5411,Unprovoked,australia,,unspecified,N ,1909,M,Unprovoked,1909.0,28.0,27.32915451895044
5412,Unprovoked,south africa,M,unspecified,Y,31-Dec-1908,M,Unprovoked,1908.0,16.0,16.0
5413,Unprovoked,mexico,M,unspecified,Y,Reported 16-Dec-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5414,Unprovoked,australia,M,unspecified,Y,   21-Sep-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5415,Unprovoked,usa,M,unspecified,N,05-Sep-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5416,Unprovoked,spain,M,unspecified,Y,Reported 28-Aug-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5417,Invalid,spain,,unspecified,,Reported 18-Jul-1908,M,Invalid,1908.0,29.0,27.32915451895044
5418,Unprovoked,croatia,F,white_shark,Y,Reported 08-Jul-1908,F,Unprovoked,1908.0,29.0,27.32915451895044
5419,Unprovoked,egypt,M,unspecified,Y,18-Jun-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5420,Sea Disaster,usa,M,unspecified,Y,08-Jun-1908,M,Sea Disaster,1908.0,29.0,27.32915451895044
5421,Sea Disaster,papua new guinea,.,unspecified,Y,Reported 02-Jun-1908,.,Sea Disaster,1908.0,29.0,27.32915451895044
5422,Sea Disaster,indonesia,F,unspecified,Y,13-May-1908,F,Sea Disaster,1908.0,29.0,27.32915451895044
5423,Invalid,usa,M,unspecified,,10-May-1908,M,Invalid,1908.0,29.0,27.32915451895044
5424,Unprovoked,usa,M,unspecified,Y,08-Jan-1908,M,Unprovoked,1908.0,29.0,27.32915451895044
5425,Unprovoked,australia,M,unspecified,Y,21-Dec-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5426,Unprovoked,australia,M,unspecified,Y,Reported 18-Oct-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5427,Unprovoked,china,M,unspecified,N,Reported 16-Oct-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5428,Unprovoked,australia,M,unspecified,N,14-Oct-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5429,Invalid,haiti,M,unspecified,,12-Oct-1907,M,Invalid,1907.0,29.0,27.32915451895044
5430,Unprovoked,usa,M,unspecified,N,08-Oct-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5431,Invalid,england,M,unspecified,,Reported 19-Sep-1907,M,Invalid,1907.0,29.0,27.32915451895044
5432,Unprovoked,croatia,F,unspecified,Y,11-Sep-1907,F,Unprovoked,1907.0,29.0,27.32915451895044
5433,Unprovoked,croatia,F,unspecified,Y,Reported 12-Aug-1907,F,Unprovoked,1907.0,29.0,27.32915451895044
5434,Unprovoked,croatia,M,unspecified,Y,Reported 12-Aug-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5435,Unprovoked,usa,M,unspecified,N,Reported 08-Aug-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5436,Unprovoked,croatia,F,unspecified,Y,Reported 14-Jul-1907,F,Unprovoked,1907.0,29.0,27.32915451895044
5437,Invalid,australia,M,unspecified,,Reported 04-Jul-1907,M,Invalid,1907.0,29.0,27.32915451895044
5438,Unprovoked,usa,M,unspecified,N,Jul-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5439,Unprovoked,mexico,M,unspecified,N,20-Apr-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5440,Unprovoked,usa,M,unspecified,Y,26-Mar-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5441,Unprovoked,malta,M,white_shark,Y,07-Mar-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5442,Unprovoked,philippines,M,unspecified,N,09-Feb-1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5443,Unprovoked,new zealand,M,unspecified,Y,05-Feb-1907,M,Unprovoked,1907.0,55.0,55.0
5444,Unprovoked,australia,M,unspecified,Y,03-Feb-1907,M,Unprovoked,1907.0,18.0,18.0
5445,Unprovoked,vietnam,M,unspecified,N,1907,M,Unprovoked,1907.0,20.0,20.0
5446,Unprovoked,usa,M,unspecified,Y,1907,M,Unprovoked,1907.0,29.0,27.32915451895044
5447,Unprovoked,jamaica,M,unspecified,N,16-Nov-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5448,Unprovoked,usa,M,unspecified,N,Reported 10-Oct-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5449,Unprovoked,usa,M,unspecified,Y,Reported 10-Oct-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5452,Unprovoked,indonesia,M,unspecified,N,Reported 27-Sep-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5453,Unprovoked,indonesia,M,unspecified,Y,Reported 27-Sep-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5454,Unprovoked,australia,M,unspecified,Y,Reported 05-Sep-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5455,Provoked,usa,M,unspecified,N,Sep-1906,M,Provoked,1906.0,29.0,27.32915451895044
5456,Unprovoked,yemen ,M,unspecified,N,20-Aug-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5457,Unprovoked,usa,M,unspecified,Y,04-Aug-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5458,Unprovoked,usa,M,unspecified,Y,Reported 05-Jul-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5459,Invalid,mozambique,M,unspecified,,Jul-1906,M,Invalid,1906.0,29.0,27.32915451895044
5460,Unprovoked,indonesia,M,unspecified,Y,Reported 27-Apr-1906,M,Unprovoked,1906.0,29.0,27.32915451895044
5461,Provoked,australia,M,unspecified,N,16-Apr-1906,M,Provoked,1906.0,29.0,27.32915451895044
5462,Unprovoked,australia,M,unspecified,Y,14-Apr-1906,M,Unprovoked,1906.0,17.0,17.0
5463,Sea Disaster,indonesia,M,unspecified,Y,Reported 10-April 1906,M,Sea Disaster,1906.0,29.0,27.32915451895044
5464,Invalid,australia,M,unspecified,,Reported 02-April 1906,M,Invalid,1906.0,18.0,18.0
5465,Invalid,new zealand,M,unspecified,,Reported 14-Feb-1906,M,Invalid,1906.0,29.0,27.32915451895044
5466,Unprovoked,australia,M,unspecified,Y,28-Jan-1906,M,Unprovoked,1906.0,31.0,31.0
5467,Unprovoked,south africa,M,unspecified,Y,20-Jan-1906,M,Unprovoked,1906.0,30.0,30.0
5468,Unprovoked,south africa,M,unspecified,Y,31-Dec-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5469,Invalid,australia,M,unspecified,,29-Dec-1905,M,Invalid,1905.0,29.0,27.32915451895044
5470,Unprovoked,australia,M,unspecified,Y,29-Sep-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5471,Provoked,usa,M,unspecified,N,Reported 06-Sep-1905,M,Provoked,1905.0,29.0,27.32915451895044
5472,Invalid,egypt,M,tiger_shark,,24-Aug-1905,M,Invalid,1905.0,29.0,27.32915451895044
5473,Unprovoked,usa,M,unspecified,N,Late Aug-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5474,Unprovoked,philippines,M,unspecified,N,Aug-1905,M,Unprovoked,1905.0,21.0,21.0
5475,Unprovoked,usa,M,unspecified,Y,29-Jul-1905,M,Unprovoked,1905.0,16.0,16.0
5476,Invalid,italy,M,unspecified,,Reported 25-Jul-1905,M,Invalid,1905.0,8.0,8.0
5477,Unprovoked,indonesia,M,unspecified,Y,10-Jul-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5478,Unprovoked,usa,M,unspecified,Y,Jul-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5479,Unprovoked,usa,M,unspecified,N,22-May-1905,M,Unprovoked,1905.0,29.0,27.32915451895044
5480,Unprovoked,south africa,M,unspecified,Y,06-Apr-1905,M,Unprovoked,1905.0,26.0,26.0
5481,Unprovoked,australia,M,unspecified,N,26-Mar-1905,M,Unprovoked,1905.0,40.0,40.0
5482,Invalid,australia,,unspecified,,25-Mar-1905,M,Invalid,1905.0,29.0,27.32915451895044
5483,Invalid,australia,M,unspecified,,10-Feb-1905,M,Invalid,1905.0,23.0,23.0
5484,Invalid,australia,M,unspecified,,01-Jan-1905,M,Invalid,1905.0,39.0,39.0
5485,Boating,usa,,unspecified,N,1905,M,Boating,1905.0,29.0,27.32915451895044
5486,Unprovoked,philippines,M,unspecified,N,02-Nov-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5487,Unprovoked,indian ocean,M,unspecified,Y,Reported 11-Oct-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5488,Unprovoked,cuba,M,unspecified,Y,Sep-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5489,Unprovoked,cuba,M,unspecified,Y,Aug-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5490,Unprovoked,usa,M,unspecified,N,28-Jul-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5491,Unprovoked,usa,M,unspecified,Y,27-Jul-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5492,Unprovoked,italy,M,unspecified,Y,Reported 01-Jul-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5493,Unprovoked,australia,M,unspecified,Y,07-Feb-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5494,Unprovoked,new zealand,M,unspecified,Y,04-Feb-1904,M,Unprovoked,1904.0,30.0,30.0
5495,Unprovoked,new caledonia,M,unspecified,Y,23-Jan-1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5496,Unprovoked,reunion island,M,unspecified,Y,1904,M,Unprovoked,1904.0,16.0,16.0
5497,Invalid,usa,M,unspecified,,1904,M,Invalid,1904.0,28.8,27.32915451895044
5498,Unprovoked,philippines,M,unspecified,N,1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5499,Unprovoked,usa,M,unspecified,Y,1904,M,Unprovoked,1904.0,28.8,27.32915451895044
5500,Unprovoked,cuba,M,unspecified,Y,04-Oct-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5501,Unprovoked,usa,M,unspecified,N,Reported 16-Sep-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5502,Unprovoked,falkland islands,M,unspecified,N,July-1903 ,M,Unprovoked,1903.0,28.0,28.0
5503,Unprovoked,australia,M,unspecified,Y,21-Jun-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5504,Unprovoked,mexico,M,unspecified,Y,04-May-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5505,Unprovoked,australia,M,unspecified,Y,Reported 20-Mar-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5506,Unprovoked,australia,M,unspecified,Y,12-Mar-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5507,Unprovoked,australia,M,unspecified,Y,  10-Jan-1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5508,Unprovoked,crete,M,unspecified,Y,Summer of 1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5509,Unprovoked,usa,M,unspecified,Y,Ca. 1903,M,Unprovoked,1903.0,28.6,27.32915451895044
5510,Unprovoked,nicaragua,M,unspecified,Y,Reported 22-Dec-1902,M,Unprovoked,1902.0,30.0,30.0
5511,Unprovoked,australia,M,unspecified,Y,10-Nov-1902,M,Unprovoked,1902.0,17.0,17.0
5512,Unprovoked,usa,M,unspecified,N,Reported 01-Nov-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5513,Unprovoked,italy,M,unspecified,Y,Reported 29-Aug-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5514,Boating,croatia,M,unspecified,N,Reported 24-Aug-1902,M,Boating,1902.0,28.6,27.32915451895044
5515,Unprovoked,usa,M,unspecified,Y,08-Aug-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5516,Provoked,italy,M,unspecified,N,15-Jul-1902,M,Provoked,1902.0,28.6,27.32915451895044
5517,Provoked,usa,M,unspecified,N,06-Jul-1902,M,Provoked,1902.0,28.6,27.32915451895044
5518,Unprovoked,philippines,M,unspecified,N,02-Jun-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5519,Unprovoked,egypt,M,unspecified,N,Jun-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5520,Invalid,south africa,M,unspecified,,Apr-1902,M,Invalid,1902.0,28.6,27.32915451895044
5521,Provoked,new zealand,M,unspecified,N,.Reported 22-Feb-1902,M,Provoked,1902.0,28.6,27.32915451895044
5522,Unprovoked,australia,M,unspecified,Y,Reported 25-Jan-1902,M,Unprovoked,1902.0,28.6,27.32915451895044
5523,Invalid,south africa,M,unspecified,,Reported 19-Jan-1902,M,Invalid,1902.0,28.6,27.32915451895044
5524,Unprovoked,australia,M,unspecified,N,19-Jan-1902,M,Unprovoked,1902.0,16.0,16.0
5525,Unprovoked,australia,M,unspecified,N,01-Dec-1901,M,Unprovoked,1901.0,10.0,10.0
5526,Unprovoked,philippines,M,unspecified,N,Mid Oct-1901,M,Unprovoked,1901.0,29.4,27.32915451895044
5527,Unprovoked,cyprus,M,unspecified,Y,Reported 23-Sep-1901,M,Unprovoked,1901.0,29.4,27.32915451895044
5528,Unprovoked,south africa,M,white_shark,Y,30-Jul-1901,M,Unprovoked,1901.0,29.0,29.0
5529,Invalid,italy,M,unspecified,,17-Jul-1901,M,Invalid,1901.0,20.0,20.0
5530,Invalid,yemen ,M,unspecified,,Reported 29-Jun-1901,M,Invalid,1901.0,29.4,27.32915451895044
5531,Unprovoked,philippines,M,unspecified,N,24-Jun-1901,M,Unprovoked,1901.0,29.4,27.32915451895044
5532,Unprovoked,australia,M,unspecified,Y,30-Jan-1901,M,Unprovoked,1901.0,29.4,27.32915451895044
5533,Unprovoked,usa,M,unspecified,N,Summer 1901,M,Unprovoked,1901.0,29.4,27.32915451895044
5534,Unprovoked,australia,M,unspecified,Y,27-Dec-1900,M,Unprovoked,1900.0,28.2,27.32915451895044
5535,Unprovoked,south africa,M,unspecified,Y,14-Nov-1900,M,Unprovoked,1900.0,30.0,30.0
